item,meta_index,meta_iterations,has_agent3_result,has_gt_validator,n_omissions,n_additions,n_additions_unsupported_by_transcript,n_additions_supported_by_transcript,n_additions_unknown_by_transcript,n_additions_supported_by_primekg,n_additions_unsupported_by_primekg,n_additions_unknown_by_primekg,n_additions_supported_by_transcript_or_primekg,n_additions_transcript_unsupported_primekg_supported,n_additions_unsupported_by_transcript_and_primekg,n_omissions_unsupported_by_transcript,n_hallucinations_or_unjustified_inferences,agent3_n_claims,agent3_n_unsupported_claims,agent3_unsupported_claim_rate,judge_overall_grade,agent3_accuracy_correct,agent3_accuracy_incorrect,agent3_accuracy_reason,agent3_accuracy_score,agent3_accuracy_total_claims,agent3_claim_verification_error,agent3_communication_quality_reason,agent3_communication_quality_score,agent3_communication_total_issues,agent3_completeness_captured,agent3_completeness_missing,agent3_completeness_reason,agent3_completeness_score,agent3_completeness_total_details,agent3_context_awareness_reason,agent3_context_awareness_score,agent3_context_captured,agent3_context_missing,agent3_context_total_details,agent3_instruction_complete_sections,agent3_instruction_following_reason,agent3_instruction_following_score,agent3_instruction_total_sections,agent3_overall_score,clinical_recall_all_gen_count,clinical_recall_all_gt_count,clinical_recall_all_n_gen_only,clinical_recall_all_n_gt_only,clinical_recall_all_n_overlap,clinical_recall_all_overlap_count,clinical_recall_all_recall,clinical_recall_labs_gen_count,clinical_recall_labs_gt_count,clinical_recall_labs_n_gen_only,clinical_recall_labs_n_gt_only,clinical_recall_labs_n_overlap,clinical_recall_labs_overlap_count,clinical_recall_labs_recall,clinical_recall_medications_gen_count,clinical_recall_medications_gt_count,clinical_recall_medications_n_gen_only,clinical_recall_medications_n_gt_only,clinical_recall_medications_n_overlap,clinical_recall_medications_overlap_count,clinical_recall_medications_recall,clinical_recall_symptoms_gen_count,clinical_recall_symptoms_gt_count,clinical_recall_symptoms_n_gen_only,clinical_recall_symptoms_n_gt_only,clinical_recall_symptoms_n_overlap,clinical_recall_symptoms_overlap_count,clinical_recall_symptoms_recall,entities_generated_n_all_entities,entities_generated_n_labs,entities_generated_n_medications,entities_generated_n_symptoms,entities_gt_n_all_entities,entities_gt_n_labs,entities_gt_n_medications,entities_gt_n_symptoms,gt_item,gt_validator_error,judge_overall_summary,n_addition_evidence_entries,n_section_grades_additions,n_section_grades_omissions,structural_assessment_alignment_score,structural_overall_rouge_l_f1,structural_overall_token_f1,structural_plan_alignment_score,structural_section_Assessment_gen_present,structural_section_Assessment_gt_present,structural_section_Assessment_rouge_l_f1,structural_section_Assessment_token_f1,structural_section_Objective_gen_present,structural_section_Objective_gt_present,structural_section_Objective_rouge_l_f1,structural_section_Objective_token_f1,structural_section_Plan_gen_present,structural_section_Plan_gt_present,structural_section_Plan_rouge_l_f1,structural_section_Plan_token_f1,structural_section_Subjective_gen_present,structural_section_Subjective_gt_present,structural_section_Subjective_rouge_l_f1,structural_section_Subjective_token_f1
item_0160,160,1,True,True,35.0,2.0,1.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,6.0,1.0,22,0,0.0,D,22,2,"The SOAP note accurately reports most medical claims, but incorrectly states the patient's occupation as ""truck driver"" when it is actually mentioned that the patient is a truck driver.",0.92,24,,"The SOAP note contains unclear sentences (""What does that mean?"") and unnecessary repetition (""You understand and agree with the recommended medical treatment plan?"").",0.5,3,15,2,"The SOAP note captures most important details, but misses the patient's age and ethnicity.",0.88,17,"The SOAP note captures some patient-specific details, but misses important information such as the patient's lifestyle and occupation.",0.75,6,2,8,3,"The SOAP note follows the correct structure, but lacks a clear plan for follow-up care.",0.75,4,0.82,33,29,12,8,21,21,0.7241379310344828,13,15,2,4,11,11,0.7333333333333333,2,3,0,1,2,2,0.6666666666666666,11,9,6,4,5,5,0.5555555555555556,33,13,2,11,29,15,3,9,item_0160,,"The note suffers from several moderate to major clinical omissions and one moderate unsupported addition. Key issues include the absence of the chest pain duration in Subjective, a factual inaccuracy in Objective regarding respiratory distress, the omission of the primary diagnosis in Assessment, and critically, the complete absence of emergency room instructions in the Plan section. These issues significantly reduce the clinical usefulness and safety of the note.",4,2.0,35.0,0.6666666666666666,0.526997349706513,0.6272737494575942,0.6282722513089005,True,True,0.611111111111111,0.6666666666666666,True,True,0.7121212121212122,0.793103448275862,True,True,0.48605577689243024,0.6282722513089005,True,True,0.2987012987012987,0.42105263157894735
item_0161,161,1,True,True,31.0,5.0,0.0,6.0,0.0,2.0,4.0,0.0,6.0,0.0,0.0,4.0,0.0,20,0,0.0,D,13,1,,0.93,14,,The SOAP note contains a single unclear or confusing sentence regarding the patient's symptoms.,0.5,1,15,2,"The SOAP note is missing details about the patient's lifestyle, occupation, and medical history.",0.88,17,"The SOAP note is missing important patient-specific details such as age, gender, ethnicity, and duration of symptoms.",0.75,6,2,8,4,"The SOAP note accurately includes all four sections (Subjective, Objective, Assessment, and Plan).",1.0,4,0.84,24,30,16,22,8,8,0.26666666666666666,9,8,7,6,2,2,0.25,2,4,0,2,2,2,0.5,6,10,3,7,3,3,0.3,24,9,2,6,30,8,4,10,item_0161,,"The generated note has significant omissions that materially reduce its clinical usefulness. Most notably, the critical ECG finding of ST depression and the associated urgent cardiologist review are missing from the Objective section. The Subjective section also lacks a complete Review of Systems and important details about the impact of the patient's condition on daily activities. While the Assessment is well-captured, the Plan omits key lifestyle advice and specific patient instructions. All additions were supported by the transcript and did not negatively impact the grade.",6,5.0,31.0,0.0,0.0,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0
item_0162,162,1,True,True,20.0,4.0,0.0,8.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,17,0,0.0,C,13,1,"The generated SOAP note accurately captured most medical claims, but incorrectly stated the patient's medication dosage for Levothyroxine.",0.93,14,,The generated SOAP note demonstrated clear and professional communication throughout.,1.0,1,15,2,"The generated SOAP note captured most important details, but missed the patient's age and occupation.",0.88,17,"The generated SOAP note captured some patient-specific details, but missed the patient's medical history and lifestyle information.",0.75,6,2,8,3,"The generated SOAP note accurately followed the standard SOAP note format, but lacked a clear summary of the diagnosis and treatment plan.",0.75,4,0.84,15,19,7,11,8,8,0.42105263157894735,4,4,2,2,2,2,0.5,3,2,2,1,1,1,0.5,6,7,3,4,3,3,0.42857142857142855,15,4,3,6,19,4,2,7,item_0162,,"The generated note has numerous omissions across all sections, significantly impacting its completeness and clinical utility. The entire Chief Complaint section is missing, and the Assessment and Plan sections lack critical details such as medication dosages, specific diagnostic considerations, and comprehensive lifestyle advice. While there are no unsupported additions, the volume and clinical materiality of the omissions warrant a C grade, as the note is meaningfully incomplete and requires careful review.",8,4.0,20.0,0.2222222222222222,0.22629522615348271,0.3269368140788363,0.7126436781609196,True,True,0.13333333333333333,0.2222222222222222,True,True,0.0,0.0,True,True,0.5067873303167421,0.7126436781609196,True,True,0.26506024096385544,0.3728813559322034
item_0163,163,1,True,True,22.0,4.0,0.0,8.0,0.0,0.0,4.0,4.0,8.0,0.0,0.0,1.0,0.0,12,0,0.0,D,22,2,,0.92,24,,The doctor uses a somewhat formal tone and makes one unclear statement about the patient's asthma.,0.5,2,14,1,,0.93,15,,0.88,7,1,8,3,The SOAP note is mostly complete but lacks a clear plan for addressing the patient's anxiety and asthma.,0.75,4,0.86,18,37,6,25,12,12,0.32432432432432434,7,11,2,6,5,5,0.45454545454545453,2,2,0,0,2,2,1.0,4,14,2,12,2,2,0.14285714285714285,18,7,2,4,37,11,2,14,item_0163,,"The generated SOAP note has significant omissions that materially reduce its clinical usefulness. Critically, the Plan section entirely omits orders for essential diagnostic tests, including blood work (LFTs) and an Upper GI endoscopy, which are crucial for further evaluation and management. The Assessment section also lacks differential diagnoses, indicating incomplete clinical reasoning. Additionally, the Subjective section misses important details such as bloating and several negative review of systems findings. While the primary diagnosis and initial treatment are present, these major gaps make the note incomplete and less reliable for comprehensive patient care.",8,4.0,22.0,0.33333333333333337,0.3817288987100308,0.5095793157271973,0.45454545454545453,True,True,0.2264150943396226,0.33333333333333337,True,True,0.6486486486486487,0.7536231884057972,True,True,0.3833333333333333,0.45454545454545453,True,True,0.2685185185185185,0.4968152866242038
item_0164,164,1,True,True,10.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,20,0,0.0,C,22,2,,0.92,24,,"The doctor uses a clear and concise sentence structure, but the patient's response is brief and lacks depth.",0.5,1,28,6,,0.82,34,,0.75,9,3,12,4,The SOAP note accurately captures all four sections and follows the standard instruction format.,1.0,4,0.85,27,26,18,17,9,9,0.34615384615384615,12,9,6,3,6,6,0.6666666666666666,1,3,0,2,1,1,0.3333333333333333,8,3,6,1,2,2,0.6666666666666666,27,12,1,8,26,9,3,3,item_0164,,"The generated note captures the main clinical picture and core plan elements but suffers from several moderate to significant omissions. Key details from the physical examination and the documentation of initial investigations are missing from the Objective section. The Plan section notably omits crucial patient education regarding existing medications, risk factor management, and patient agreements, including financial barriers, making it meaningfully incomplete.",1,1.0,16.0,0.4590163934426229,0.35107281734805285,0.492993103846873,0.5306122448979591,True,True,0.3013698630136986,0.4590163934426229,True,True,0.5619834710743802,0.6238532110091742,True,True,0.32967032967032966,0.5306122448979591,True,True,0.21126760563380287,0.3584905660377359
item_0165,165,2,True,True,29.0,7.0,0.0,14.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,6.0,0.0,15,0,0.0,B,13,1,,0.93,14,,The SOAP note has a clear and professional tone with no issues or errors in communication.,1.0,1,15,2,,0.88,17,,0.88,7,1,8,3,"The SOAP note has three complete sections (Subjective, Objective, Assessment, and Plan), but the Instruction section is missing.",0.75,4,0.86,25,35,4,14,21,21,0.6,6,8,3,5,3,3,0.375,2,2,0,0,2,2,1.0,12,15,0,3,12,12,0.8,25,6,2,12,35,8,2,15,item_0165,,"The generated SOAP note is mostly clinically aligned and usable. All additions are supported by the transcript and do not negatively impact the grade. However, the note has several omissions across sections. In the Subjective section, there are missing explicit HPI details regarding past medical history and the presenting complaint, as well as the detailed breakdown of the Review of Systems. The Objective section omits the patient's general appearance from the physical exam. The Plan section lacks complete prescription details for Atorvastatin (route, quantity, refills) and the entire Patient Agreements section. Despite these moderate omissions, the core clinical information and treatment plan are present, making the note clearly usable.",14,7.0,28.0,0.16129032258064516,0.3087557855548155,0.45072205082465944,0.5463414634146341,True,True,0.11594202898550723,0.16129032258064516,True,True,0.2698412698412699,0.5486725663716814,True,True,0.4548736462093863,0.5463414634146341,True,True,0.39436619718309857,0.546583850931677
item_0166,166,1,True,True,24.0,6.0,0.0,12.0,0.0,2.0,8.0,2.0,12.0,0.0,0.0,1.0,0.0,18,0,0.0,D,22,2,,0.92,24,,The communication quality score is low due to a single unclear sentence where the doctor asks if the patient wants to join a diabetes management support group without clarifying their interest first.,0.5,1,15,2,,0.88,17,,0.88,7,1,8,3,"The instruction following score is low because only three out of four sections (Subjective, Objective, Assessment, and Plan) are complete.",0.75,4,0.83,13,25,8,20,5,5,0.2,5,6,3,4,2,2,0.3333333333333333,3,3,3,3,0,0,0.0,5,9,5,9,0,0,0.0,13,5,3,5,25,6,3,9,item_0166,,"The generated note has significant omissions that materially reduce its clinical usefulness. Key information missing includes the Chief Complaint, detailed History of Present Illness, and the entire Review of Systems in the Subjective section. The Assessment section notably omits the explicit diagnoses for hyperlipidemia, hypertension, and type 2 diabetes mellitus. Additionally, the Plan section lacks specific medication details and critical patient education regarding potential side effects of a new medication. All additions were supported by the transcript and did not negatively impact the grade.",12,6.0,24.0,0.18749999999999997,0.2737075027516204,0.43114355637104507,0.7225130890052356,True,True,0.11764705882352942,0.18749999999999997,True,True,0.525,0.684931506849315,True,True,0.38461538461538464,0.7225130890052356,True,True,0.06756756756756756,0.12962962962962962
item_0167,167,1,True,True,21.0,4.0,0.0,4.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,25,0,0.0,D,22,2,,0.92,24,,"The doctor uses a clear and professional tone, but there is one instance of unnecessary repetition.",0.5,1,32,2,,0.94,34,,0.93,13,1,14,4,The SOAP note accurately includes all four sections.,1.0,4,0.92,17,33,11,27,6,6,0.18181818181818182,6,7,1,2,5,5,0.7142857142857143,1,1,1,1,0,0,0.0,1,16,1,16,0,0,0.0,17,6,1,1,33,7,1,16,item_0167,,"The note has significant omissions, particularly in the Subjective section, where the patient's history of hypertension and Type 2 Diabetes Mellitus, the discovery of hyperlipidemia, and the entire Review of Systems are missing. The Objective section also omits many specific physical examination findings. While the Assessment and Plan sections are stronger, the foundational gaps in the Subjective section materially reduce the overall clinical usefulness of the note.",4,4.0,21.0,0.17777777777777776,0.2728605935127674,0.37882673978609477,0.5533980582524273,True,True,0.16666666666666669,0.17777777777777776,True,True,0.4444444444444445,0.5423728813559322,True,True,0.32380952380952377,0.5533980582524273,True,True,0.1565217391304348,0.24175824175824176
item_0168,168,3,True,True,12.0,4.0,2.0,6.0,0.0,0.0,4.0,4.0,6.0,0.0,0.0,1.0,2.0,0,0,,D,22,2,,0.92,24,"1 validation error for ClaimVerificationResult
  Invalid JSON: expected `,` or `}` at line 134 column 73 [type=json_invalid, input_value='{\n  ""claims"": [\n    {\...total of 24 claims.""\n}', input_type=str]
    For further information visit https://errors.pydantic.dev/2.13/v/json_invalid","The communication quality score is affected by two issues: unclear language (""I'm feeling alright overall with no symptoms"") and unnecessary repetition (""If you experience any new symptoms or side effects from the medication, please contact the clinic immediately"").",0.5,2,14,1,,0.93,15,,0.88,7,1,8,3,"The instruction following score is affected by one incomplete section, specifically the assessment section which only mentions managing hypertension and Type 2 Diabetes without addressing hyperlipidemia.",0.75,4,0.86,29,34,8,13,21,21,0.6176470588235294,8,11,0,3,8,8,0.7272727272727273,1,1,0,0,1,1,1.0,19,18,5,4,14,14,0.7777777777777778,29,8,1,19,34,11,1,18,item_0168,,"The generated note has significant issues that materially reduce its clinical usefulness. The Subjective section omits crucial details from the Chief Complaint and History of Present Illness, making the patient's presenting story incomplete. Most critically, the Assessment section includes an unsupported addition stating that chronic conditions ""are managed appropriately,"" which is a misleading clinical claim not supported by the transcript. Additionally, the Plan section has several moderate omissions regarding important patient education points and environmental considerations, making it less comprehensive.",8,4.0,13.0,0.3225806451612903,0.45619968887980417,0.5597607545747536,0.689922480620155,True,True,0.24242424242424243,0.3225806451612903,True,True,0.7032967032967032,0.8536585365853658,True,True,0.5590778097982709,0.689922480620155,True,True,0.32,0.37288135593220345
item_0169,169,1,True,True,31.0,8.0,3.0,13.0,0.0,0.0,16.0,0.0,13.0,0.0,3.0,5.0,3.0,22,0,0.0,C,13,1,,0.93,14,,"The doctor uses a somewhat abrupt tone in the conversation, but overall the communication is clear and professional.",0.5,2,12,3,,0.8,15,,0.75,6,2,8,3,"The doctor completes three out of four sections, but the plan section is somewhat brief and lacks specific details.",0.75,4,0.81,16,21,8,13,8,8,0.38095238095238093,5,8,1,4,4,4,0.5,2,3,0,1,2,2,0.6666666666666666,4,13,2,11,2,2,0.15384615384615385,16,5,2,4,21,8,3,13,item_0169,,"The generated SOAP note is broadly usable but contains numerous omissions across all sections, making it meaningfully incomplete. Key omissions include the full Review of Systems, specific lab results within the Objective section, the controlled status of hypertension with its medication in the Assessment, and important patient education regarding medication adherence and instructions for contacting the clinic in the Plan. There is one minor unsupported addition of a section header in the Plan.",16,8.0,31.0,0.15384615384615385,0.3107423745619669,0.4508709025331948,0.748971193415638,True,True,0.07407407407407407,0.15384615384615385,True,True,0.4631578947368421,0.5384615384615384,True,True,0.46296296296296297,0.748971193415638,True,True,0.2427745664739884,0.36220472440944884
item_0170,170,3,True,True,19.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,24,0,0.0,C,22,2,"The generated SOAP note accurately reported most medical claims, but incorrectly stated the patient's occupation as a ""delivery driver"" when it was actually mentioned in the transcript that the patient has a job as a delivery driver.",0.92,24,,"The generated SOAP note contained unclear or confusing sentences (e.g., ""Possible viral respiratory infection""), unprofessional language (e.g., ""well-controlled hypertension and Type 2 Diabetes Mellitus""), and unnecessary repetition.",0.5,3,15,2,"The generated SOAP note captured most important details, but missed the patient's medical history record and the doctor's explanation of rhonchi.",0.88,17,"The generated SOAP note captured some patient-specific details, but missed the patient's age, gender, ethnicity, and lifestyle/occupation information.",0.75,6,2,8,3,"The generated SOAP note correctly included all four sections (Subjective, Objective, Assessment, Plan), but the assessment section was somewhat brief and lacked detail.",0.75,4,0.81,21,27,10,16,11,11,0.4074074074074074,7,7,3,3,4,4,0.5714285714285714,3,2,1,0,2,2,1.0,7,15,3,11,4,4,0.26666666666666666,21,7,3,7,27,7,2,15,item_0170,,"The generated note has noticeable gaps, particularly in the Subjective and Assessment sections. The entire Review of Systems is omitted, and crucial medical reasoning for all diagnoses is missing from the Assessment. While there are no unsupported additions, these omissions significantly reduce the note's completeness and clinical usefulness, requiring careful review to fill in missing context and rationale.",2,1.0,20.0,0.0,0.0,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0
item_0171,171,1,True,True,10.0,5.0,1.0,12.0,0.0,0.0,13.0,0.0,12.0,0.0,1.0,0.0,1.0,23,0,0.0,D,13,1,"The SOAP note accurately captured 13 out of 14 medical claims, with the exception of the patient's medication regimen for their GERD.",0.93,14,,"The SOAP note contained two communication issues, including unclear or confusing sentences and unnecessary repetition.",0.5,2,12,3,"The SOAP note captured 12 out of 15 important details, missing the patient's symptoms and duration of anxiety.",0.8,15,"The SOAP note captured 6 out of 8 patient-specific details, missing the patient's age, gender, ethnicity, and lifestyle factors.",0.75,6,2,8,3,"The SOAP note accurately completed three out of four sections, with the exception of the assessment section.",0.75,4,0.82,10,24,7,21,3,3,0.125,0,6,0,6,0,0,0.0,4,5,3,4,1,1,0.2,2,10,1,9,1,1,0.1,10,0,4,2,24,6,5,10,item_0171,,"The generated note has several major omissions that significantly reduce its clinical usefulness and completeness. Key issues include the complete absence of the Review of Systems, the primary COVID-19 exposure diagnosis, and specific medication dosage instructions for symptomatic treatment. Additionally, important COVID-19 lifestyle recommendations and detailed chronic condition management advice are missing. There is one unsupported addition where quarantine information is incorrectly placed in the Objective section, which is a moderate alignment issue.",13,10.0,17.0,0.0,0.0,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0
item_0172,172,1,True,True,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,17,0,0.0,C,13,1,,0.93,14,,"The doctor's use of the phrase ""I understand that access to immediate quarantine facilities might be challenging due to socio-economic constraints"" could be considered unclear or confusing.",0.5,2,12,3,,0.8,15,,0.75,6,2,8,3,"The plan section is complete, but the assessment section could be more detailed.",0.75,4,0.81,19,18,9,8,10,10,0.5555555555555556,3,5,0,2,3,3,0.6,3,3,0,0,3,3,1.0,7,6,3,2,4,4,0.6666666666666666,19,3,3,7,18,5,3,6,item_0172,,"The generated note has noticeable gaps across multiple sections. The Subjective section omits significant HPI details and the entire Review of Systems. The Assessment section misses the core clinical diagnoses and interpretations, replacing them with descriptive findings. The Plan section also has several omissions regarding key referrals, public health education, and socio-economic discussions. While there are no unsupported or unknown additions, the cumulative effect of these omissions makes the note meaningfully incomplete and less clinically useful.",4,4.0,15.0,0.2916666666666667,0.30619331065759636,0.44697142546718815,0.5423728813559322,True,True,0.163265306122449,0.2916666666666667,True,True,0.4999999999999999,0.6,True,True,0.3392857142857143,0.5423728813559322,True,True,0.2222222222222222,0.3538461538461538
item_0173,173,1,True,True,22.0,4.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,0.0,22,0,0.0,C,22,2,,0.92,24,,The communication quality score is low due to two unclear or confusing sentences in the plan section.,0.5,2,20,3,,0.87,23,,0.7,7,3,10,4,"The instruction following score is perfect as all four sections (subjective, objective, assessment, and plan) are complete and correct.",1.0,4,0.83,19,27,8,16,11,11,0.4074074074074074,9,8,8,7,1,1,0.125,3,3,0,0,3,3,1.0,7,8,2,3,5,5,0.625,19,9,3,7,27,8,3,8,item_0173,,"The generated note provides a clinically usable summary, capturing the patient's main symptoms, vital signs, suspected diagnosis, and core treatment plan. However, it has noticeable gaps, particularly in the Assessment section, where the patient's past medical history and the entire differential diagnosis list are omitted. The Subjective and Plan sections also contain several minor to moderate omissions regarding patient context, detailed recommendations, and medical reasoning, which reduce the overall completeness and clinical utility of the note. All additions were supported by the transcript and did not negatively impact the grade.",4,4.0,24.0,0.360655737704918,0.3168233564753125,0.4799165447972751,0.5288461538461539,True,True,0.14492753623188406,0.360655737704918,True,True,0.5048543689320388,0.5744680851063829,True,True,0.3225806451612903,0.5288461538461539,True,True,0.29493087557603687,0.4556962025316455
item_0174,174,1,True,True,1.0,0.0,0.0,6.0,0.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,14,0,0.0,B,22,2,,0.92,24,,"The doctor's sentence ""First, I recommend that you self-isolate for 14 days from the date of exposure to prevent any potential spread"" is unclear and could be rephrased.",0.5,1,15,2,,0.88,17,,0.75,6,2,8,3,"The plan section is complete, but the doctor's instructions for medication dosage could be more specific.",0.75,4,0.83,11,30,4,23,7,7,0.23333333333333334,2,8,1,7,1,1,0.125,1,1,0,0,1,1,1.0,6,14,2,10,4,4,0.2857142857142857,11,2,1,6,30,8,1,14,item_0174,,"The generated SOAP note is mostly clinically aligned and clearly usable. It accurately captures the patient's chief complaint, asymptomatic status, and a comprehensive plan. While there are several omissions regarding detailed Review of Systems, explicit vitals documentation, and the specific mention of SARS-CoV-2 testing in the assessment, these do not significantly detract from the note's overall clinical utility or introduce misleading information. There are no unsupported or unknown additions, which is a strong positive.",6,6.0,13.0,0.25396825396825395,0.28491679317240376,0.41323455866842285,0.7513812154696133,True,True,0.1142857142857143,0.25396825396825395,True,True,0.273972602739726,0.43137254901960786,True,True,0.6297872340425532,0.7513812154696133,True,True,0.12162162162162161,0.2162162162162162
item_0175,175,1,True,True,11.0,5.0,0.0,9.0,0.0,2.0,5.0,2.0,9.0,0.0,0.0,1.0,0.0,20,0,0.0,C,13,1,"The SOAP note accurately captures most medical claims, but incorrectly includes ""Pale and dry skin appearance"" as a separate claim.",0.93,14,,"The SOAP note contains unclear sentences (""Pale and dry skin appearance"" is not clearly explained) and unnecessary repetition (the doctor repeats themselves when asking if the patient has noticed any changes in their diet or exercise habits).",0.5,2,14,1,"The SOAP note captures most important details, but misses the patient's age and ethnicity.",0.93,15,"The SOAP note captures most patient-specific details, but misses the patient's medical history and lifestyle.",0.88,7,1,8,3,"The SOAP note is mostly complete, but lacks a clear plan for medication adherence and does not explicitly state the importance of monitoring symptoms.",0.75,4,0.88,16,19,5,8,11,11,0.5789473684210527,6,7,2,3,4,4,0.5714285714285714,1,1,0,0,1,1,1.0,8,10,3,5,5,5,0.5,16,6,1,8,19,7,1,10,item_0175,,"The generated note captures the primary symptoms and core plan but has noticeable gaps. The Subjective section is meaningfully incomplete due to the omission of detailed HPI context (e.g., duration, impact on work, sleep, diet/exercise habits) and the entire Review of Systems section. The Objective section omits pending laboratory results, and the Plan section misses important patient education points regarding lifestyle modifications and recognizing signs of over/under-treatment. All additions were supported by the transcript.",9,5.0,12.0,0.11764705882352941,0.36107609710550886,0.4178561472762287,0.6867469879518071,True,True,0.11111111111111112,0.11764705882352941,True,True,0.6666666666666667,0.6835443037974683,True,True,0.5047619047619047,0.6867469879518071,True,True,0.16176470588235295,0.18348623853211007
item_0176,176,1,True,True,15.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,24,0,0.0,D,13,1,,0.93,14,,"The communication quality score is reduced due to two instances of unclear or confusing sentences (""I recommend quitting smoking and incorporating more fruits and vegetables into your diet, and increasing physical activity within tolerance limits"" could be rephrased for clarity).",0.8,2,16,1,,0.94,17,,0.83,5,1,6,3,"The instruction following score is reduced due to one incomplete section (""Subjective"" is partially completed).",0.75,4,0.86,23,28,11,16,12,12,0.42857142857142855,9,11,1,3,8,8,0.7272727272727273,1,3,1,3,0,0,0.0,7,15,3,11,4,4,0.26666666666666666,23,9,1,7,28,11,3,15,item_0176,,"The note has significant omissions, most notably the complete absence of the secondary diagnoses for Chronic Obstructive Pulmonary Disease (COPD) and Obesity in the Assessment section. Additionally, several important details regarding the impact of fatigue, patient education on medication adherence and long-term complications, and documentation of patient understanding were omitted from the Subjective and Plan sections. While there were no unsupported or unknown additions, the substantial omissions severely reduce the clinical usefulness and completeness of the note.",3,3.0,15.0,0.08695652173913043,0.3464483040450551,0.45256749527137297,0.5470852017937219,True,True,0.08695652173913043,0.08695652173913043,True,True,0.7142857142857143,0.8141592920353982,True,True,0.36686390532544383,0.5470852017937219,True,True,0.21768707482993196,0.3620689655172414
item_0177,177,1,True,True,17.0,5.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,2.0,0.0,23,0,0.0,D,22,2,,0.92,24,,"The doctor's sentence ""I’ll provide you with some educational materials on hypothyroidism and dietary guidance"" is unclear and could be rephrased for better clarity.",0.5,1,15,2,,0.88,17,,0.8,8,2,10,3,"The plan section is mostly complete, but the doctor mentions ""try to reduce your intake of processed foods and increase fruits, vegetables, and whole grains"" without specifying exact amounts or recommendations.",0.75,4,0.83,14,27,5,18,9,9,0.3333333333333333,6,13,1,8,5,5,0.38461538461538464,1,3,1,3,0,0,0.0,11,10,7,6,4,4,0.4,14,6,1,11,27,13,3,10,item_0177,,"The note suffers from major omissions in the Subjective section, notably the complete absence of Medical History and Social History. These are critical components for comprehensive patient care and their absence significantly reduces the clinical usefulness and completeness of the documentation. While other sections are generally well-captured, this foundational gap warrants a lower overall grade.",10,5.0,20.0,0.0,0.0,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0
item_0178,178,1,True,True,17.0,5.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,23,0,0.0,C,13,1,"The generated SOAP note accurately reports the patient's symptoms, vitals, and physical exam findings but incorrectly states that the patient has gained ""about 10 pounds"" when in fact the transcript does not specify a weight gain.",0.93,14,,"The generated SOAP note contains some unclear sentences, but overall communication is clear and professional.",0.8,2,20,4,"The generated SOAP note captures most of the important details from the transcript, but misses symptoms such as chest pain and palpitations, and does not include a detailed description of the patient's lifestyle.",0.83,24,"The generated SOAP note captures some patient-specific details, but misses important information such as the patient's age, ethnicity, and occupation.",0.75,9,3,12,4,"The generated SOAP note accurately includes all four sections of a SOAP note (Subjective, Objective, Assessment, and Plan).",1.0,4,0.84,21,22,12,13,9,9,0.4090909090909091,7,7,3,3,4,4,0.5714285714285714,1,1,1,1,0,0,0.0,8,7,2,1,6,6,0.8571428571428571,21,7,1,8,22,7,1,7,item_0178,,"The generated note is broadly usable but contains noticeable gaps in the Subjective and Plan sections, and a moderate omission in the Objective section. Key omissions include significant HPI details, an important negative ROS, the specific dosage and route for Levothyroxine, and the explicit instruction to order tests. These issues make the note meaningfully incomplete, justifying an overall grade of C.",10,5.0,17.0,0.14285714285714285,0.29427851617547174,0.42020210303792394,0.6324786324786325,True,True,0.14285714285714285,0.14285714285714285,True,True,0.5194805194805195,0.6666666666666666,True,True,0.39455782312925175,0.6324786324786325,True,True,0.1202185792349727,0.23880597014925373
