item,meta_index,meta_iterations,has_agent3_result,has_gt_validator,n_omissions,n_additions,n_additions_unsupported_by_transcript,n_additions_supported_by_transcript,n_additions_unknown_by_transcript,n_additions_supported_by_primekg,n_additions_unsupported_by_primekg,n_additions_unknown_by_primekg,n_additions_supported_by_transcript_or_primekg,n_additions_transcript_unsupported_primekg_supported,n_additions_unsupported_by_transcript_and_primekg,n_omissions_unsupported_by_transcript,n_hallucinations_or_unjustified_inferences,agent3_n_claims,agent3_n_unsupported_claims,agent3_unsupported_claim_rate,judge_overall_grade,agent3_accuracy_correct,agent3_accuracy_incorrect,agent3_accuracy_reason,agent3_accuracy_score,agent3_accuracy_total_claims,agent3_claim_verification_error,agent3_communication_quality_reason,agent3_communication_quality_score,agent3_communication_total_issues,agent3_completeness_captured,agent3_completeness_missing,agent3_completeness_reason,agent3_completeness_score,agent3_completeness_total_details,agent3_context_awareness_reason,agent3_context_awareness_score,agent3_context_captured,agent3_context_missing,agent3_context_total_details,agent3_instruction_complete_sections,agent3_instruction_following_reason,agent3_instruction_following_score,agent3_instruction_total_sections,agent3_overall_score,clinical_recall_all_gen_count,clinical_recall_all_gt_count,clinical_recall_all_n_gen_only,clinical_recall_all_n_gt_only,clinical_recall_all_n_overlap,clinical_recall_all_overlap_count,clinical_recall_all_recall,clinical_recall_labs_gen_count,clinical_recall_labs_gt_count,clinical_recall_labs_n_gen_only,clinical_recall_labs_n_gt_only,clinical_recall_labs_n_overlap,clinical_recall_labs_overlap_count,clinical_recall_labs_recall,clinical_recall_medications_gen_count,clinical_recall_medications_gt_count,clinical_recall_medications_n_gen_only,clinical_recall_medications_n_gt_only,clinical_recall_medications_n_overlap,clinical_recall_medications_overlap_count,clinical_recall_medications_recall,clinical_recall_symptoms_gen_count,clinical_recall_symptoms_gt_count,clinical_recall_symptoms_n_gen_only,clinical_recall_symptoms_n_gt_only,clinical_recall_symptoms_n_overlap,clinical_recall_symptoms_overlap_count,clinical_recall_symptoms_recall,entities_generated_n_all_entities,entities_generated_n_labs,entities_generated_n_medications,entities_generated_n_symptoms,entities_gt_n_all_entities,entities_gt_n_labs,entities_gt_n_medications,entities_gt_n_symptoms,gt_item,gt_validator_error,judge_overall_summary,n_addition_evidence_entries,n_section_grades_additions,n_section_grades_omissions,structural_assessment_alignment_score,structural_overall_rouge_l_f1,structural_overall_token_f1,structural_plan_alignment_score,structural_section_Assessment_gen_present,structural_section_Assessment_gt_present,structural_section_Assessment_rouge_l_f1,structural_section_Assessment_token_f1,structural_section_Objective_gen_present,structural_section_Objective_gt_present,structural_section_Objective_rouge_l_f1,structural_section_Objective_token_f1,structural_section_Plan_gen_present,structural_section_Plan_gt_present,structural_section_Plan_rouge_l_f1,structural_section_Plan_token_f1,structural_section_Subjective_gen_present,structural_section_Subjective_gt_present,structural_section_Subjective_rouge_l_f1,structural_section_Subjective_token_f1
item_0157,157,1,True,True,25.0,7.0,0.0,7.0,0.0,0.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,23,0,0.0,C,13,1,,0.93,14,,"The SOAP note contains a single unclear sentence regarding the patient's fatigue, which could be improved for better communication quality.",0.5,1,15,2,The SOAP note is missing details about the patient's weight changes and lifestyle.,0.88,17,"The SOAP note is missing details about the patient's age, ethnicity, and occupation.",0.88,7,1,8,3,The SOAP note is missing a clear plan for addressing postpartum depression or worsening fatigue.,0.75,4,0.84,13,15,5,7,8,8,0.5333333333333333,6,7,0,1,6,6,0.8571428571428571,1,1,1,1,0,0,0.0,6,6,6,6,0,0,0.0,13,6,1,6,15,7,1,6,item_0157,,"The generated note is broadly usable but has noticeable gaps and multiple moderate issues due to significant omissions across all sections. While no unsupported or unknown additions were identified to negatively impact the grade, the lack of detail in the Subjective and Plan sections, the complete omission of the Investigations section in Objective, and the missing key diagnostic consideration in Assessment (Suspected postpartum thyroiditis) collectively reduce its completeness and clinical usefulness, requiring careful review.",7,7.0,25.0,0.45,0.340522100557783,0.4769074016629091,0.6227544910179641,True,True,0.28571428571428564,0.45,True,True,0.5384615384615385,0.5957446808510638,True,True,0.368421052631579,0.6227544910179641,True,True,0.16949152542372883,0.2391304347826087
item_0158,158,1,True,True,1.0,0.0,,,,,,,,,,1.0,0.0,21,0,0.0,B,13,1,,0.93,14,,"The communication quality score is low due to unclear sentences (""Cannot perform physical exam or vitals check (telemedicine)"") that could be rephrased for better clarity.",0.5,2,12,3,,0.8,15,,0.67,4,2,6,3,The instruction following score is slightly below perfect due to an incomplete plan section that could include more specific details about the patient's treatment.,0.75,4,0.78,19,19,12,12,7,7,0.3684210526315789,2,4,2,4,0,0,0.0,1,2,0,1,1,1,0.5,6,10,2,6,4,4,0.4,19,2,1,6,19,4,2,10,item_0158,,"The generated note is mostly clinically aligned and clearly usable. It accurately captures the patient's chief complaints, most of the HPI, and the full plan. There are no unsupported or unknown additions. However, the note has several minor omissions, primarily related to specific details within the Subjective and Plan sections, and formatting headers. A moderate omission is the lack of explicit mention of 'Single live birth' in the Assessment, which is key context for a postpartum patient.",0,0.0,23.0,0.7647058823529412,0.3754103330605635,0.5146329243243108,0.6395348837209303,True,True,0.7368421052631579,0.7647058823529412,True,True,0.08695652173913043,0.25806451612903225,True,True,0.35616438356164387,0.6395348837209303,True,True,0.3216783216783217,0.39622641509433965
item_0159,159,1,True,True,20.0,4.0,0.0,8.0,0.0,0.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,18,0,0.0,D,22,2,,0.92,24,,"The doctor's sentence ""I see a small amount of lochia rubra, which is normal"" could be rephrased for clarity.",0.5,1,15,2,,0.88,17,,0.88,7,1,8,3,"The plan section is complete, but the discussion on postpartum depression could be more detailed.",0.75,4,0.86,12,29,6,23,6,6,0.20689655172413793,3,5,3,5,0,0,0.0,1,3,0,2,1,1,0.3333333333333333,3,7,2,6,1,1,0.14285714285714285,12,3,1,3,29,5,3,7,item_0159,,"The generated note has significant omissions in the Assessment section, failing to include the primary diagnosis of single live birth and the patient's history of gestational diabetes, which are critical for clinical context and future care. While other sections are generally well-aligned and contain no unsupported or unknown additions, the major gaps in the Assessment section materially reduce the note's clinical usefulness and completeness.",8,4.0,20.0,0.0,0.0,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0
item_0160,160,1,True,True,20.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,23,0,0.0,D,13,1,"The generated SOAP note accurately captures most medical claims from the RAW TRANSCRIPT, but incorrectly states that the patient has a ""slight crackling sound"" during deep breathing (when in fact it is described as a ""crackling sound"").",0.93,14,,"The generated SOAP note contains a few unclear sentences, but overall communication is clear and professional.",0.8,2,20,4,"The generated SOAP note captures most important details from the RAW TRANSCRIPT, but misses symptoms such as ""muscle or joint pain"" and ""numbness or weakness in limbs"".",0.83,24,"The generated SOAP note captures some patient-specific details from the RAW TRANSCRIPT, but misses important information such as the patient's age and ethnicity.",0.7,7,3,10,4,"The generated SOAP note accurately follows the standard SOAP format with all four sections (Subjective, Objective, Assessment, Plan) present and complete.",1.0,4,0.82,33,29,13,9,20,20,0.6896551724137931,12,15,1,4,11,11,0.7333333333333333,2,3,0,1,2,2,0.6666666666666666,10,9,5,4,5,5,0.5555555555555556,33,12,2,10,29,15,3,9,item_0160,,"The generated note has significant omissions that materially reduce its clinical usefulness and safety. Key issues include the complete absence of the primary diagnosis in the Assessment section and the omission of critical emergency instructions in the Plan. While other sections capture much of the content, these major gaps in core clinical decision-making and patient safety information warrant a low grade.",1,1.0,20.0,0.6666666666666666,0.4707930539234887,0.5704264549986748,0.5280898876404494,True,True,0.611111111111111,0.6666666666666666,True,True,0.6240000000000001,0.7476635514018691,True,True,0.391304347826087,0.5280898876404494,True,True,0.25675675675675674,0.3392857142857143
item_0161,161,1,True,True,0.0,0.0,0.0,8.0,0.0,1.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,25,0,0.0,F,22,2,,0.92,24,,The communication quality is affected by a single unclear sentence regarding the cyanosis in the patient's fingers.,0.5,1,15,2,,0.88,17,,0.75,6,2,8,3,The plan section is mostly complete but lacks a clear explanation of the patient's lifestyle modifications.,0.75,4,0.82,22,30,12,20,10,10,0.3333333333333333,8,8,7,7,1,1,0.125,2,4,0,2,2,2,0.5,9,10,1,2,8,8,0.8,22,8,2,9,30,8,4,10,item_0161,,"The generated SOAP note contains a critical omission in the Objective section: the ECG finding of ST depression. This major diagnostic detail is essential for understanding the patient's condition and the urgency of care, making the note materially incomplete and potentially unsafe. While other sections capture much of the essential information, this severe deficiency renders the overall documentation unreliable.",8,8.0,32.0,0.0,0.0,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0
item_0162,162,1,True,True,20.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,15,0,0.0,C,13,1,,0.93,14,,The communication quality is affected by a single unclear sentence in the plan section.,0.5,1,15,2,,0.88,17,,0.88,7,1,8,3,"The plan section is mostly complete, but it lacks a clear explanation of the lifestyle modifications.",0.75,4,0.84,14,19,6,11,8,8,0.42105263157894735,4,4,2,2,2,2,0.5,3,2,2,1,1,1,0.5,5,7,2,4,3,3,0.42857142857142855,14,4,3,5,19,4,2,7,item_0162,,"The generated note is mostly clinically aligned, with all additions supported by the transcript. However, it contains numerous omissions, particularly in the Assessment and Plan sections. These include missing specific medication dosages, stability details for chronic conditions, a suspected diagnosis (GERD), and important contextual information for referrals and risk assessment. These gaps make the note meaningfully incomplete, requiring careful review.",4,2.0,20.0,0.3272727272727273,0.24743511901981846,0.33224553224553227,0.7111111111111111,True,True,0.26229508196721313,0.3272727272727273,True,True,0.0,0.0,True,True,0.5299145299145299,0.7111111111111111,True,True,0.19753086419753085,0.2905982905982906
item_0163,163,1,True,True,15.0,10.0,0.0,13.0,0.0,2.0,7.0,4.0,13.0,0.0,0.0,2.0,0.0,22,2,0.09090909090909091,D,22,2,"The generated SOAP note accurately captured most medical claims, but incorrectly stated the patient's asthma as a new symptom when it was mentioned earlier in the conversation.",0.92,24,,"The generated SOAP note contained unclear sentences (""The pain is rated as 6-7/10 and worsens at night, causing difficulty sleeping."") and unnecessary repetition of the patient's response to the doctor.",0.5,2,14,1,"The generated SOAP note captured most important details, but missed the patient's anxiety medication (Sertraline) and its relevance to their current symptoms.",0.93,15,"The generated SOAP note captured most patient-specific details, but missed the patient's occupation and lifestyle factors that may be relevant to their symptoms.",0.88,7,1,8,3,"The generated SOAP note accurately included all four SOAP sections (Subjective, Objective, Assessment, and Plan), but the assessment section was incomplete as it did not provide a clear explanation of how the diagnosis was made.",0.75,4,0.86,29,37,11,19,18,18,0.4864864864864865,7,11,2,6,5,5,0.45454545454545453,1,2,0,1,1,1,0.5,14,14,6,6,8,8,0.5714285714285714,29,7,1,14,37,11,2,14,item_0163,,"The generated note contains several omissions, particularly in the Subjective and Assessment sections, missing important contextual details such as the patient's psychiatric history, specific sleep duration, and differential diagnoses. Most critically, the Plan section omits orders for essential diagnostic tests, including liver function tests and an upper GI endoscopy, despite these being mentioned as pending in the Assessment. All additions were supported by the transcript and did not impact the grade. The significant omissions in the Plan section, especially the missing diagnostic orders, materially reduce the clinical usefulness and completeness of the note.",13,10.0,15.0,0.2916666666666667,0.3612316721560419,0.4799699373218904,0.4352331606217616,True,True,0.22222222222222224,0.2916666666666667,True,True,0.5306122448979592,0.7209302325581395,True,True,0.3663003663003662,0.4352331606217616,True,True,0.3257918552036199,0.47204968944099385
item_0164,164,1,True,True,16.0,6.0,1.0,6.0,0.0,0.0,3.0,4.0,6.0,0.0,1.0,2.0,1.0,22,0,0.0,C,22,2,,0.92,24,,"The doctor uses a clear and concise sentence structure, but the patient's response is brief and lacks depth.",0.5,1,17,2,,0.89,19,,0.88,7,1,8,3,"The plan is mostly complete, but the doctor could have provided more specific instructions for lifestyle modifications and smoking cessation.",0.75,4,0.86,23,26,13,16,10,10,0.38461538461538464,12,9,6,3,6,6,0.6666666666666666,3,3,2,2,1,1,0.3333333333333333,6,3,4,1,2,2,0.6666666666666666,23,12,3,6,26,9,3,3,item_0164,,"The generated SOAP note is broadly clinically usable but contains several moderate omissions, particularly in the Plan section, which reduce its completeness. Key missing details include the impact of pain on daily activities, specific lifestyle factors contributing to the assessment, and crucial elements of patient education and care coordination such as vigilant risk factor monitoring, patient agreement, and financial barriers to care. Additionally, there is one minor unsupported addition of temperature in Celsius.",7,6.0,19.0,0.4,0.3543328973185088,0.4659352629940865,0.5378151260504201,True,True,0.27272727272727276,0.4,True,True,0.5,0.5925925925925926,True,True,0.4,0.5378151260504201,True,True,0.24460431654676257,0.3333333333333333
item_0165,165,1,True,True,17.0,3.0,0.0,6.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,23,0,0.0,C,13,1,"The SOAP note accurately captured most medical claims, but incorrectly stated that the patient had a family history of coronary artery disease in their father.",0.93,14,,The SOAP note contained unclear sentences and unnecessary repetition of information.,0.5,2,14,1,"The SOAP note captured most important details, but missed the patient's weight loss.",0.93,15,"The SOAP note captured most patient-specific details, but missed the patient's occupation and lifestyle.",0.88,7,1,8,3,"The SOAP note partially followed the correct structure of a SOAP note, missing the ""Assessment"" section.",0.75,4,0.86,26,35,5,14,21,21,0.6,6,8,2,4,4,4,0.5,2,2,0,0,2,2,1.0,12,15,0,3,12,12,0.8,26,6,2,12,35,8,2,15,item_0165,,"The generated note is mostly clinically aligned but contains several moderate omissions across multiple sections, particularly in the Plan. Key missing details include the patient's past medical history of hypertension in the HPI, the asymptomatic nature of the hyperlipidemia in the Assessment, and crucial elements of the Plan such as comprehensive weight management advice, the full scope of patient education regarding adherence and risk reduction, and the patient agreements section. All additions were supported by the transcript and did not negatively impact the grade.",6,3.0,17.0,0.26865671641791045,0.3135822147285029,0.49428183343662535,0.5490196078431372,True,True,0.18181818181818182,0.26865671641791045,True,True,0.24615384615384617,0.5486725663716814,True,True,0.4071428571428571,0.5490196078431372,True,True,0.4192139737991266,0.6107784431137724
item_0166,166,1,True,True,28.0,6.0,2.0,10.0,0.0,0.0,10.0,2.0,10.0,0.0,0.0,0.0,2.0,25,1,0.04,F,22,2,,0.92,24,,"The communication quality score is low due to a single unclear or confusing sentence, where the patient asks what Atorvastatin is for after the doctor has already explained its purpose.",0.5,1,15,2,,0.88,17,,0.88,7,1,8,3,"The instruction following score is low because only three out of four sections (Subjective, Objective, Assessment, and Plan) are complete.",0.75,4,0.86,14,25,9,20,5,5,0.2,3,6,1,4,2,2,0.3333333333333333,1,3,1,3,0,0,0.0,1,9,1,9,0,0,0.0,14,3,1,1,25,6,3,9,item_0166,,"The generated note contains severe omissions and a critical unsupported addition, significantly impacting its clinical usefulness and reliability. Key diagnoses for Hyperlipidemia, Hypertension, and Type 2 Diabetes Mellitus are entirely missing from the Assessment section. Furthermore, the Assessment includes an unsupported statement that the patient is ""managing hypertension and diabetes adequately,"" which is misleading given the context of the visit. The Plan section critically omits the continuation of existing medications (Metformin and Lisinopril) and lacks specific details for lifestyle modifications and patient education. The Subjective section is also significantly incomplete, missing crucial HPI details and a comprehensive Review of Systems. These issues collectively render the note unsafe and unreliable for clinical use.",12,6.0,28.0,0.13333333333333333,0.23584263244701795,0.3283737043841147,0.6086956521739131,True,True,0.13333333333333333,0.13333333333333333,True,True,0.4155844155844156,0.4788732394366197,True,True,0.35335689045936397,0.6086956521739131,True,True,0.0410958904109589,0.09259259259259259
item_0167,167,1,True,True,11.0,5.0,5.0,6.0,0.0,0.0,9.0,2.0,6.0,0.0,5.0,1.0,5.0,23,3,0.13043478260869565,F,22,2,,0.92,24,,"The doctor uses a clear and professional tone, but there is one instance of unnecessary repetition.",0.5,1,32,2,,0.94,34,,0.83,10,2,12,3,"The doctor completes three out of four sections, but the plan section is missing a specific medication dosage.",0.75,4,0.86,14,33,9,28,5,5,0.15151515151515152,6,7,2,3,4,4,0.5714285714285714,1,1,0,0,1,1,1.0,0,16,0,16,0,0,0.0,14,6,1,0,33,7,1,16,item_0167,,"The generated note is unsafe and unreliable due to severe issues, particularly in the Assessment section. It critically omits all primary diagnoses (Hypertension, Type 2 Diabetes Mellitus, and Hyperlipidemia) and includes unsupported clinical judgments such as 'Well-controlled blood pressure' which is misleading given the patient's history and vital signs. The Objective section also suffers from a major lack of detailed physical exam findings. Additionally, the Subjective and Plan sections contain multiple moderate omissions and an unsupported addition that alters clinical intent regarding referrals.",11,6.0,21.0,0.0,0.22685956799031382,0.3090169929792571,0.49494949494949486,True,True,0.0,0.0,True,True,0.40650406504065045,0.4528301886792453,True,True,0.35494880546075086,0.49494949494949486,True,True,0.145985401459854,0.2882882882882883
item_0168,168,1,True,True,16.0,5.0,0.0,10.0,0.0,0.0,8.0,2.0,10.0,0.0,0.0,0.0,0.0,22,0,0.0,D,22,2,"The SOAP note accurately reports most medical claims, but incorrectly states the patient's symptoms and medication instructions.",0.92,24,,The SOAP note contains a single unclear sentence regarding local resources for accessing fresh produce.,0.5,1,15,2,"The SOAP note captures most important details, but misses the patient's medical history and lifestyle modifications.",0.88,17,"The SOAP note captures some patient-specific details, but misses the patient's age, gender, ethnicity, and duration of symptoms.",0.75,6,2,8,3,"The SOAP note completes three out of four sections, but lacks a clear plan for addressing the patient's hyperlipidemia.",0.75,4,0.82,31,34,10,13,21,21,0.6176470588235294,7,11,0,4,7,7,0.6363636363636364,1,1,0,0,1,1,1.0,19,18,5,4,14,14,0.7777777777777778,31,7,1,19,34,11,1,18,item_0168,,"The generated note has significant omissions, particularly in the Assessment section where two major secondary diagnoses (Hypertension and Type 2 Diabetes) are entirely missing. The Subjective section also lacks key HPI details, and the Plan section omits several specific lifestyle modifications and a crucial follow-up timeline. While there are no unsupported or unknown additions, the substantial omissions, especially in Assessment, materially reduce the clinical usefulness and completeness of the note.",10,5.0,16.0,0.06451612903225806,0.3855889019127837,0.46988875869653063,0.592274678111588,True,True,0.06250000000000001,0.06451612903225806,True,True,0.7272727272727273,0.8,True,True,0.4408945686900959,0.592274678111588,True,True,0.3116883116883117,0.42276422764227645
item_0169,169,1,True,True,21.0,2.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,2.0,0.0,21,0,0.0,C,13,1,"The generated SOAP note accurately reports the patient's symptoms, vitals, and lab results but incorrectly states that the patient has no other symptoms.",0.93,14,,"The generated SOAP note contains unclear sentences (""I strongly advise reducing cigarette smoking with the goal to quit"") and unnecessary repetition (""Please contact the clinic if you have any concerns regarding the new medication or if your symptoms worsen"").",0.5,2,14,1,"The generated SOAP note captures most of the important details from the RAW TRANSCRIPT, but misses the patient's smoking and alcohol consumption history.",0.93,15,"The generated SOAP note captures most of the patient-specific details from the RAW TRANSCRIPT, but misses the patient's age and ethnicity.",0.88,7,1,8,3,"The generated SOAP note completes three out of four sections (Subjective, Objective, Assessment, and Plan), but is missing the ""Instructions for Patient"" section.",0.75,4,0.86,13,21,6,14,7,7,0.3333333333333333,6,8,2,4,4,4,0.5,1,3,0,2,1,1,0.3333333333333333,3,13,0,10,3,3,0.23076923076923078,13,6,1,3,21,8,3,13,item_0169,,"The generated note is mostly clinically aligned and usable, capturing the chief complaint, key HPI details, vital signs, lab results, primary diagnoses, and most of the treatment plan. However, it has several moderate omissions, including the complete absence of the Review of Systems section, specific details about hypertension control, and important patient education points regarding medication adherence and potential side effects of Atorvastatin. No unsupported or unknown additions were identified.",4,2.0,21.0,0.19047619047619047,0.3489347046262591,0.4719274958818226,0.7420814479638009,True,True,0.09523809523809523,0.19047619047619047,True,True,0.43636363636363634,0.6086956521739131,True,True,0.631578947368421,0.7420814479638009,True,True,0.23255813953488372,0.3464566929133858
item_0170,170,1,True,True,21.0,2.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,18,0,0.0,C,22,2,,0.92,24,,"The communication quality score is low due to three issues with unclear or confusing sentences (e.g., ""Take a deep breath for me, please"" and ""Pardon, did you say rhonchi?""), unprofessional language (""Take one tablet orally every 6 hours as needed for fever relief""), and unnecessary repetition.",0.5,3,15,2,,0.88,17,,0.88,7,1,8,3,"The instruction following score is low because only three out of the four SOAP sections (Subjective, Objective, Assessment, and Plan) are complete.",0.75,4,0.83,31,27,16,12,15,15,0.5555555555555556,6,7,2,3,4,4,0.5714285714285714,3,2,1,0,2,2,1.0,17,15,9,7,8,8,0.5333333333333333,31,6,3,17,27,7,2,15,item_0170,,"The note effectively captures the patient's acute symptoms, objective findings, and a comprehensive plan for suspected COVID-19 and chronic medication management. However, the Assessment section has significant omissions, failing to explicitly list the patient's chronic conditions (Hypertension, Type 2 Diabetes Mellitus) and the primary suspected diagnosis (COVID-19 infection). The Subjective section also omits the explicit Chief Complaint and patient's occupation, which are important for context. These gaps make the note meaningfully incomplete, requiring careful review.",4,2.0,21.0,0.0,0.0,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0
item_0171,171,1,True,True,20.0,11.0,0.0,21.0,0.0,0.0,19.0,2.0,21.0,0.0,0.0,0.0,0.0,20,0,0.0,D,13,1,,0.93,14,,"The doctor's sentences are clear, but there is unnecessary repetition and a lack of structure in the plan.",0.5,2,12,3,,0.8,15,,0.75,6,2,8,3,"The plan is mostly complete, but the doctor could have provided more specific instructions for managing symptoms and lifestyle factors.",0.75,4,0.81,13,24,11,22,2,2,0.08333333333333333,0,6,0,6,0,0,0.0,4,5,3,4,1,1,0.2,2,10,1,9,1,1,0.1,13,0,4,2,24,6,5,10,item_0171,,"The generated note has significant omissions that materially reduce its clinical usefulness. Key information such as the Chief Complaint and detailed Review of Systems are missing from the Subjective section. Crucially, the primary diagnosis of 'Contact with and (suspected) exposure to COVID-19' is omitted from the Assessment, along with the formal listing of chronic conditions. The Plan section also lacks specific details for symptomatic treatment, testing, and comprehensive lifestyle recommendations. While all additions are supported by the transcript, the extensive omissions make the note meaningfully incomplete and less actionable.",21,11.0,20.0,0.0,0.0,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0
item_0172,172,1,True,True,16.0,2.0,1.0,11.0,0.0,0.0,4.0,8.0,11.0,0.0,0.0,0.0,1.0,24,1,0.041666666666666664,D,13,1,"The generated SOAP note accurately captured 13 out of 14 medical claims from the RAW TRANSCRIPT, with only one claim (the patient's medication use) being missing or inaccurately represented.",0.93,14,,"The generated SOAP note contained two communication issues: unclear sentences (""The patient presented with symptoms of fever, chills, body aches, and difficulty breathing that have been present for approximately two days"") and unnecessary repetition (""The patient's sleep has been affected by coughing during the night, resulting in 5-6 hours of sleep per night"").",0.5,2,12,3,"The generated SOAP note captured 12 out of 15 important details from the RAW TRANSCRIPT, with three details (symptoms duration, lifestyle factors, and medical history) being missing or inaccurately represented.",0.8,15,"The generated SOAP note captured 7 out of 8 patient-specific details from the RAW TRANSCRIPT, with one detail (duration of symptoms) being missing or inaccurately represented.",0.88,7,1,8,4,"The generated SOAP note accurately captured all four SOAP sections (Subjective, Objective, Assessment, and Plan), with no issues or omissions.",1.0,4,0.86,14,18,3,7,11,11,0.6111111111111112,3,5,2,4,1,1,0.2,3,3,0,0,3,3,1.0,6,6,1,1,5,5,0.8333333333333334,14,3,3,6,18,5,3,6,item_0172,,"The generated SOAP note has significant issues, primarily in the Assessment section. It omits critical diagnoses from the Ground Truth, including 'Suspected COVID-19 infection' and 'Asthma, currently managed with albuterol inhaler'. Additionally, it introduces an unsupported diagnostic statement, 'acute respiratory infection,' which is not explicitly grounded in the transcript and replaces the more specific GT diagnosis. The Plan section also has notable omissions regarding patient education on respiratory distress and the discussion of socio-economic challenges. These major omissions and the high-severity unsupported addition materially reduce the clinical usefulness and introduce potentially misleading content.",12,10.0,24.0,0.18181818181818182,0.16121670223303616,0.29201161517839,0.6280193236714976,True,True,0.06896551724137932,0.18181818181818182,True,True,0.0,0.0,True,True,0.34432234432234426,0.6280193236714976,True,True,0.23157894736842108,0.3582089552238806
item_0173,173,1,True,True,18.0,2.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,15,0,0.0,D,22,2,,0.92,24,,The communication quality score is low due to two unclear or confusing sentences in the SOAP note.,0.5,2,20,3,,0.87,23,,0.8,8,2,10,3,"The instruction following score is low because one of the SOAP sections (Subjective) was not fully complete, missing some details from the transcript.",0.75,4,0.82,20,27,10,17,10,10,0.37037037037037035,9,8,8,7,1,1,0.125,2,3,0,1,2,2,0.6666666666666666,5,8,0,3,5,5,0.625,20,9,2,5,27,8,3,8,item_0173,,"The generated note has significant omissions that materially reduce its clinical usefulness. Key patient context, including the full past medical history in the initial subjective presentation and assessment summary, is missing. Important lifestyle details (diet, exercise, smoking, alcohol) are largely absent from the subjective section. The assessment lacks crucial differential diagnoses. Most critically, the plan omits a specific prescribed medication (Zinc 50mg tablets), which is a major gap in the treatment strategy.",5,3.0,20.0,0.2745098039215686,0.30389772593480363,0.46841920462596087,0.6033057851239669,True,True,0.13333333333333333,0.2745098039215686,True,True,0.4628099173553719,0.6603773584905661,True,True,0.4044943820224719,0.6033057851239669,True,True,0.21495327102803738,0.3354838709677419
item_0174,174,1,True,True,,,,,,,,,,,,,,20,1,0.05,,22,2,,0.92,24,,"The doctor's sentence ""If severe symptoms like difficulty breathing or persistent chest pain occur, seek urgent care immediately"" is unclear and could be rephrased for better clarity.",0.5,1,15,2,,0.88,17,,0.88,7,1,8,3,"The plan section is mostly complete, but the doctor could have provided more specific guidance on what to do if symptoms arise.",0.75,4,0.86,11,30,6,25,5,5,0.16666666666666666,2,8,1,7,1,1,0.125,1,1,1,1,0,0,0.0,7,14,3,10,4,4,0.2857142857142857,11,2,1,7,30,8,1,14,item_0174,"Grading step missing section 'Subjective'; got ['Objective', 'Assessment', 'Plan']",,0,,,0.3188405797101449,0.24030826349712905,0.37854732166827076,0.6815642458100558,True,True,0.15789473684210525,0.3188405797101449,True,True,0.19718309859154928,0.28571428571428575,True,True,0.47457627118644063,0.6815642458100558,True,True,0.13157894736842105,0.22807017543859648
item_0175,175,1,True,True,14.0,4.0,0.0,4.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,1.0,0.0,24,1,0.041666666666666664,C,22,2,"The SOAP note accurately reports most medical claims, but incorrectly states the patient's hair loss as ""thinning"" instead of ""hair thinning"".",0.92,24,,"The SOAP note contains unclear or confusing sentences, unprofessional language, and unnecessary repetition.",0.5,3,15,2,"The SOAP note captures most important details, but misses the patient's concerns about digestive issues and lifestyle modifications.",0.88,17,"The SOAP note captures some patient-specific details, but misses important information about the patient's age, gender, ethnicity, and medical history.",0.75,6,2,8,3,"The SOAP note completes three out of four sections (Subjective, Objective, Assessment, and Plan), but is missing a clear section for ""Diagnosis"".",0.75,4,0.82,15,19,6,10,9,9,0.47368421052631576,6,7,1,2,5,5,0.7142857142857143,1,1,0,0,1,1,1.0,8,10,4,6,4,4,0.4,15,6,1,8,19,7,1,10,item_0175,,"The overall note is mostly clinically usable but has several minor to moderate omissions and one moderate unsupported addition in the Plan section. The Subjective and Objective sections have some structural and content omissions, while the Assessment section is strong. The Plan section's unsupported addition of T3 to recheck labs, which is not grounded in the transcript or GroundTruth, is a moderate issue that impacts clinical instruction and reduces the overall grade.",4,4.0,14.0,0.06666666666666668,0.3725422963965763,0.46060337937245044,0.6748466257668712,True,True,0.06666666666666668,0.06666666666666668,True,True,0.5714285714285714,0.6976744186046512,True,True,0.5463414634146341,0.6748466257668712,True,True,0.3057324840764331,0.4032258064516128
